Date,Open,High,Low,Close,Adj Close,Volume
1991-10-09,10.900000,10.900000,10.900000,10.900000,3.034986,0
1991-10-10,10.950000,10.950000,10.950000,10.950000,3.048908,0
1991-10-11,10.980000,10.980000,10.980000,10.980000,3.057261,0
1991-10-14,11.060000,11.060000,11.060000,11.060000,3.079536,0
1991-10-15,11.130000,11.130000,11.130000,11.130000,3.099027,0
1991-10-16,11.220000,11.220000,11.220000,11.220000,3.124086,0
1991-10-17,11.240000,11.240000,11.240000,11.240000,3.129655,0
1991-10-18,11.260000,11.260000,11.260000,11.260000,3.135224,0
1991-10-21,11.160000,11.160000,11.160000,11.160000,3.107380,0
1991-10-22,11.080000,11.080000,11.080000,11.080000,3.085105,0
1991-10-23,11.060000,11.060000,11.060000,11.060000,3.079536,0
1991-10-24,11.060000,11.060000,11.060000,11.060000,3.079536,0
1991-10-25,11.160000,11.160000,11.160000,11.160000,3.107380,0
1991-10-28,11.300000,11.300000,11.300000,11.300000,3.146361,0
1991-10-29,11.380000,11.380000,11.380000,11.380000,3.168636,0
1991-10-30,11.580000,11.580000,11.580000,11.580000,3.224324,0
1991-10-31,12.100000,12.100000,12.100000,12.100000,3.369113,0
1991-11-01,12.070000,12.070000,12.070000,12.070000,3.360760,0
1991-11-04,11.990000,11.990000,11.990000,11.990000,3.338484,0
1991-11-05,12.020000,12.020000,12.020000,12.020000,3.346837,0
1991-11-06,12.020000,12.020000,12.020000,12.020000,3.346837,0
1991-11-07,12.160000,12.160000,12.160000,12.160000,3.385818,0
1991-11-08,12.200000,12.200000,12.200000,12.200000,3.396956,0
1991-11-11,12.240000,12.240000,12.240000,12.240000,3.408094,0
1991-11-12,12.270000,12.270000,12.270000,12.270000,3.416447,0
1991-11-13,12.280000,12.280000,12.280000,12.280000,3.419232,0
1991-11-14,12.390000,12.390000,12.390000,12.390000,3.449859,0
1991-11-15,12.190000,12.190000,12.190000,12.190000,3.394172,0
1991-11-18,12.180000,12.180000,12.180000,12.180000,3.391387,0
1991-11-19,12.060000,12.060000,12.060000,12.060000,3.357975,0
1991-11-20,12.090000,12.090000,12.090000,12.090000,3.366328,0
1991-11-21,12.170000,12.170000,12.170000,12.170000,3.388603,0
1991-11-22,12.070000,12.070000,12.070000,12.070000,3.360760,0
1991-11-25,12.020000,12.020000,12.020000,12.020000,3.346837,0
1991-11-26,12.020000,12.020000,12.020000,12.020000,3.346837,0
1991-11-27,12.030000,12.030000,12.030000,12.030000,3.349622,0
1991-11-29,12.020000,12.020000,12.020000,12.020000,3.346837,0
1991-12-02,12.050000,12.050000,12.050000,12.050000,3.355191,0
1991-12-03,12.030000,12.030000,12.030000,12.030000,3.349622,0
1991-12-04,12.050000,12.050000,12.050000,12.050000,3.355191,0
1991-12-05,12.050000,12.050000,12.050000,12.050000,3.355191,0
1991-12-06,11.980000,11.980000,11.980000,11.980000,3.335700,0
1991-12-09,12.000000,12.000000,12.000000,12.000000,3.341269,0
1991-12-10,11.930000,11.930000,11.930000,11.930000,3.321778,0
1991-12-11,11.900000,11.900000,11.900000,11.900000,3.313425,0
1991-12-12,11.980000,11.980000,11.980000,11.980000,3.335700,0
1991-12-13,12.080000,12.080000,12.080000,12.080000,3.363544,0
1991-12-16,12.100000,12.100000,12.100000,12.100000,3.369113,0
1991-12-17,12.030000,12.030000,12.030000,12.030000,3.349622,0
1991-12-18,12.000000,12.000000,12.000000,12.000000,3.341269,0
1991-12-19,12.020000,12.020000,12.020000,12.020000,3.346837,0
1991-12-20,12.080000,12.080000,12.080000,12.080000,3.363544,0
1991-12-23,12.170000,12.170000,12.170000,12.170000,3.388603,0
1991-12-24,12.230000,12.230000,12.230000,12.230000,3.405310,0
1991-12-26,12.390000,12.390000,12.390000,12.390000,3.449859,0
1991-12-27,12.520000,12.520000,12.520000,12.520000,3.486057,0
1991-12-30,12.750000,12.750000,12.750000,12.750000,3.550099,0
1991-12-31,13.020000,13.020000,13.020000,13.020000,3.625277,0
1992-01-02,12.980000,12.980000,12.980000,12.980000,3.614139,0
1992-01-03,13.010000,13.010000,13.010000,13.010000,3.622493,0
1992-01-06,13.070000,13.070000,13.070000,13.070000,3.639199,0
1992-01-07,13.130000,13.130000,13.130000,13.130000,3.655905,0
1992-01-08,13.110000,13.110000,13.110000,13.110000,3.650336,0
1992-01-09,13.220000,13.220000,13.220000,13.220000,3.680964,0
1992-01-10,13.290000,13.290000,13.290000,13.290000,3.700455,0
1992-01-13,13.330000,13.330000,13.330000,13.330000,3.711593,0
1992-01-14,13.560000,13.560000,13.560000,13.560000,3.775633,0
1992-01-15,13.740000,13.740000,13.740000,13.740000,3.825752,0
1992-01-16,13.740000,13.740000,13.740000,13.740000,3.825752,0
1992-01-17,13.790000,13.790000,13.790000,13.790000,3.839675,0
1992-01-20,13.830000,13.830000,13.830000,13.830000,3.850811,0
1992-01-21,13.710000,13.710000,13.710000,13.710000,3.817399,0
1992-01-22,13.850000,13.850000,13.850000,13.850000,3.856380,0
1992-01-23,13.910000,13.910000,13.910000,13.910000,3.873087,0
1992-01-24,13.910000,13.910000,13.910000,13.910000,3.873087,0
1992-01-27,13.900000,13.900000,13.900000,13.900000,3.870303,0
1992-01-28,13.920000,13.920000,13.920000,13.920000,3.875871,0
1992-01-29,13.770000,13.770000,13.770000,13.770000,3.834105,0
1992-01-30,13.860000,13.860000,13.860000,13.860000,3.859165,0
1992-01-31,13.910000,13.910000,13.910000,13.910000,3.873087,0
1992-02-03,13.950000,13.950000,13.950000,13.950000,3.884225,0
1992-02-04,14.010000,14.010000,14.010000,14.010000,3.900932,0
1992-02-05,14.030000,14.030000,14.030000,14.030000,3.906499,0
1992-02-06,14.110000,14.110000,14.110000,14.110000,3.928775,0
1992-02-07,14.090000,14.090000,14.090000,14.090000,3.923206,0
1992-02-10,14.120000,14.120000,14.120000,14.120000,3.931559,0
1992-02-11,14.050000,14.050000,14.050000,14.050000,3.912069,0
1992-02-12,14.340000,14.340000,14.340000,14.340000,3.992815,0
1992-02-13,14.270000,14.270000,14.270000,14.270000,3.973325,0
1992-02-14,14.200000,14.200000,14.200000,14.200000,3.953835,0
1992-02-18,14.250000,14.250000,14.250000,14.250000,3.967756,0
1992-02-19,14.200000,14.200000,14.200000,14.200000,3.953835,0
1992-02-20,14.190000,14.190000,14.190000,14.190000,3.951051,0
1992-02-21,14.220000,14.220000,14.220000,14.220000,3.959403,0
1992-02-24,14.230000,14.230000,14.230000,14.230000,3.962187,0
1992-02-25,14.180000,14.180000,14.180000,14.180000,3.948266,0
1992-02-26,14.290000,14.290000,14.290000,14.290000,3.978895,0
1992-02-27,14.400000,14.400000,14.400000,14.400000,4.009521,0
1992-02-28,14.400000,14.400000,14.400000,14.400000,4.009521,0
1992-03-02,14.490000,14.490000,14.490000,14.490000,4.034583,0
1992-03-03,14.620000,14.620000,14.620000,14.620000,4.070779,0
1992-03-04,14.640000,14.640000,14.640000,14.640000,4.076347,0
1992-03-05,14.550000,14.550000,14.550000,14.550000,4.051289,0
1992-03-06,14.460000,14.460000,14.460000,14.460000,4.026229,0
1992-03-09,14.460000,14.460000,14.460000,14.460000,4.026229,0
1992-03-10,14.480000,14.480000,14.480000,14.480000,4.031797,0
1992-03-11,14.460000,14.460000,14.460000,14.460000,4.026229,0
1992-03-12,14.490000,14.490000,14.490000,14.490000,4.034583,0
1992-03-13,14.650000,14.650000,14.650000,14.650000,4.079133,0
1992-03-16,14.640000,14.640000,14.640000,14.640000,4.076347,0
1992-03-17,14.710000,14.710000,14.710000,14.710000,4.095839,0
1992-03-18,14.770000,14.770000,14.770000,14.770000,4.112545,0
1992-03-19,14.820000,14.820000,14.820000,14.820000,4.126467,0
1992-03-20,14.840000,14.840000,14.840000,14.840000,4.132036,0
1992-03-23,14.890000,14.890000,14.890000,14.890000,4.145957,0
1992-03-24,14.810000,14.810000,14.810000,14.810000,4.123683,0
1992-03-25,14.750000,14.750000,14.750000,14.750000,4.106976,0
1992-03-26,14.780000,14.780000,14.780000,14.780000,4.115328,0
1992-03-27,14.700000,14.700000,14.700000,14.700000,4.093054,0
1992-03-30,14.660000,14.660000,14.660000,14.660000,4.081916,0
1992-03-31,14.690000,14.690000,14.690000,14.690000,4.090269,0
1992-04-01,14.650000,14.650000,14.650000,14.650000,4.079133,0
1992-04-02,14.580000,14.580000,14.580000,14.580000,4.059641,0
1992-04-03,14.610000,14.610000,14.610000,14.610000,4.067994,0
1992-04-06,14.760000,14.760000,14.760000,14.760000,4.109761,0
1992-04-07,14.570000,14.570000,14.570000,14.570000,4.056858,0
1992-04-08,14.440000,14.440000,14.440000,14.440000,4.020660,0
1992-04-09,14.460000,14.460000,14.460000,14.460000,4.026229,0
1992-04-10,14.620000,14.620000,14.620000,14.620000,4.070779,0
1992-04-13,14.610000,14.610000,14.610000,14.610000,4.067994,0
1992-04-14,14.580000,14.580000,14.580000,14.580000,4.059641,0
1992-04-15,14.630000,14.630000,14.630000,14.630000,4.073563,0
1992-04-16,14.620000,14.620000,14.620000,14.620000,4.070779,0
1992-04-20,14.390000,14.390000,14.390000,14.390000,4.006738,0
1992-04-21,14.320000,14.320000,14.320000,14.320000,3.987247,0
1992-04-22,14.320000,14.320000,14.320000,14.320000,3.987247,0
1992-04-23,14.360000,14.360000,14.360000,14.360000,3.998384,0
1992-04-24,14.490000,14.490000,14.490000,14.490000,4.034583,0
1992-04-27,14.460000,14.460000,14.460000,14.460000,4.026229,0
1992-04-28,14.490000,14.490000,14.490000,14.490000,4.034583,0
1992-04-29,14.520000,14.520000,14.520000,14.520000,4.042935,0
1992-04-30,14.660000,14.660000,14.660000,14.660000,4.081916,0
1992-05-01,14.690000,14.690000,14.690000,14.690000,4.090269,0
1992-05-04,14.770000,14.770000,14.770000,14.770000,4.112545,0
1992-05-05,14.760000,14.760000,14.760000,14.760000,4.109761,0
1992-05-06,14.870000,14.870000,14.870000,14.870000,4.140388,0
1992-05-07,14.890000,14.890000,14.890000,14.890000,4.145957,0
1992-05-08,15.050000,15.050000,15.050000,15.050000,4.190508,0
1992-05-11,15.080000,15.080000,15.080000,15.080000,4.198862,0
1992-05-12,15.090000,15.090000,15.090000,15.090000,4.201645,0
1992-05-13,15.120000,15.120000,15.120000,15.120000,4.209998,0
1992-05-14,15.100000,15.100000,15.100000,15.100000,4.204429,0
1992-05-15,15.030000,15.030000,15.030000,15.030000,4.184938,0
1992-05-18,15.040000,15.040000,15.040000,15.040000,4.187724,0
1992-05-19,15.170000,15.170000,15.170000,15.170000,4.223921,0
1992-05-20,15.050000,15.050000,15.050000,15.050000,4.190508,0
1992-05-21,15.070000,15.070000,15.070000,15.070000,4.196077,0
1992-05-22,15.020000,15.020000,15.020000,15.020000,4.182155,0
1992-05-26,14.910000,14.910000,14.910000,14.910000,4.151526,0
1992-05-27,14.910000,14.910000,14.910000,14.910000,4.151526,0
1992-05-28,15.000000,15.000000,15.000000,15.000000,4.176585,0
1992-05-29,15.020000,15.020000,15.020000,15.020000,4.182155,0
1992-06-01,15.020000,15.020000,15.020000,15.020000,4.182155,0
1992-06-02,15.070000,15.070000,15.070000,15.070000,4.196077,0
1992-06-03,15.090000,15.090000,15.090000,15.090000,4.201645,0
1992-06-04,15.140000,15.140000,15.140000,15.140000,4.215567,0
1992-06-05,15.090000,15.090000,15.090000,15.090000,4.201645,0
1992-06-08,15.060000,15.060000,15.060000,15.060000,4.193291,0
1992-06-09,15.070000,15.070000,15.070000,15.070000,4.196077,0
1992-06-10,14.900000,14.900000,14.900000,14.900000,4.148741,0
1992-06-11,14.910000,14.910000,14.910000,14.910000,4.151526,0
1992-06-12,14.880000,14.880000,14.880000,14.880000,4.143173,0
1992-06-15,14.900000,14.900000,14.900000,14.900000,4.148741,0
1992-06-16,14.840000,14.840000,14.840000,14.840000,4.132036,0
1992-06-17,14.730000,14.730000,14.730000,14.730000,4.101408,0
1992-06-18,14.610000,14.610000,14.610000,14.610000,4.067994,0
1992-06-19,14.650000,14.650000,14.650000,14.650000,4.079133,0
1992-06-22,14.580000,14.580000,14.580000,14.580000,4.059641,0
1992-06-23,14.500000,14.500000,14.500000,14.500000,4.037365,0
1992-06-24,14.640000,14.640000,14.640000,14.640000,4.076347,0
1992-06-25,14.750000,14.750000,14.750000,14.750000,4.106976,0
1992-06-26,14.820000,14.820000,14.820000,14.820000,4.126467,0
1992-06-29,14.910000,14.910000,14.910000,14.910000,4.151526,0
1992-06-30,15.230000,15.230000,15.230000,15.230000,4.240626,0
1992-07-01,15.390000,15.390000,15.390000,15.390000,4.285178,0
1992-07-02,15.620000,15.620000,15.620000,15.620000,4.349218,0
1992-07-06,15.600000,15.600000,15.600000,15.600000,4.343649,0
1992-07-07,15.680000,15.680000,15.680000,15.680000,4.365926,0
1992-07-08,15.560000,15.560000,15.560000,15.560000,4.332511,0
1992-07-09,15.730000,15.730000,15.730000,15.730000,4.379847,0
1992-07-10,15.660000,15.660000,15.660000,15.660000,4.360354,0
1992-07-13,15.670000,15.670000,15.670000,15.670000,4.363141,0
1992-07-14,15.760000,15.760000,15.760000,15.760000,4.388199,0
1992-07-15,15.810000,15.810000,15.810000,15.810000,4.402122,0
1992-07-16,15.740000,15.740000,15.740000,15.740000,4.382630,0
1992-07-17,15.800000,15.800000,15.800000,15.800000,4.399337,0
1992-07-20,15.770000,15.770000,15.770000,15.770000,4.390985,0
1992-07-21,15.790000,15.790000,15.790000,15.790000,4.396552,0
1992-07-22,15.740000,15.740000,15.740000,15.740000,4.382630,0
1992-07-23,15.670000,15.670000,15.670000,15.670000,4.363141,0
1992-07-24,15.630000,15.630000,15.630000,15.630000,4.352003,0
1992-07-27,15.630000,15.630000,15.630000,15.630000,4.352003,0
1992-07-28,15.770000,15.770000,15.770000,15.770000,4.390985,0
1992-07-29,15.930000,15.930000,15.930000,15.930000,4.435534,0
1992-07-30,16.059999,16.059999,16.059999,16.059999,4.471729,0
1992-07-31,15.910000,15.910000,15.910000,15.910000,4.429966,0
1992-08-03,16.100000,16.100000,16.100000,16.100000,4.482868,0
1992-08-04,16.049999,16.049999,16.049999,16.049999,4.468946,0
1992-08-05,16.090000,16.090000,16.090000,16.090000,4.480083,0
1992-08-06,15.980000,15.980000,15.980000,15.980000,4.449456,0
1992-08-07,15.980000,15.980000,15.980000,15.980000,4.449456,0
1992-08-10,15.840000,15.840000,15.840000,15.840000,4.410474,0
1992-08-11,15.890000,15.890000,15.890000,15.890000,4.424397,0
1992-08-12,15.720000,15.720000,15.720000,15.720000,4.377062,0
1992-08-13,15.820000,15.820000,15.820000,15.820000,4.404905,0
1992-08-14,15.950000,15.950000,15.950000,15.950000,4.441103,0
1992-08-17,16.030001,16.030001,16.030001,16.030001,4.463377,0
1992-08-18,16.030001,16.030001,16.030001,16.030001,4.463377,0
1992-08-19,15.830000,15.830000,15.830000,15.830000,4.407689,0
1992-08-20,15.880000,15.880000,15.880000,15.880000,4.421612,0
1992-08-21,15.840000,15.840000,15.840000,15.840000,4.410474,0
1992-08-24,15.860000,15.860000,15.860000,15.860000,4.416043,0
1992-08-25,15.780000,15.780000,15.780000,15.780000,4.393767,0
1992-08-26,15.750000,15.750000,15.750000,15.750000,4.385415,0
1992-08-27,15.920000,15.920000,15.920000,15.920000,4.432750,0
1992-08-28,15.970000,15.970000,15.970000,15.970000,4.446671,0
1992-08-31,15.910000,15.910000,15.910000,15.910000,4.429966,0
1992-09-01,16.010000,16.010000,16.010000,16.010000,4.457810,0
1992-09-02,16.040001,16.040001,16.040001,16.040001,4.466162,0
1992-09-03,16.209999,16.209999,16.209999,16.209999,4.513497,0
1992-09-04,16.110001,16.110001,16.110001,16.110001,4.485653,0
1992-09-08,16.440001,16.440001,16.440001,16.440001,4.577538,0
1992-09-09,16.340000,16.340000,16.340000,16.340000,4.549694,0
1992-09-10,16.600000,16.600000,16.600000,16.600000,4.622088,0
1992-09-11,16.600000,16.600000,16.600000,16.600000,4.622088,0
1992-09-14,16.809999,16.809999,16.809999,16.809999,4.680561,0
1992-09-15,16.690001,16.690001,16.690001,16.690001,4.647148,0
1992-09-16,16.590000,16.590000,16.590000,16.590000,4.619303,0
1992-09-17,16.580000,16.580000,16.580000,16.580000,4.616518,0
1992-09-18,16.719999,16.719999,16.719999,16.719999,4.655501,0
1992-09-21,16.730000,16.730000,16.730000,16.730000,4.658286,0
1992-09-22,16.670000,16.670000,16.670000,16.670000,4.641579,0
1992-09-23,16.740000,16.740000,16.740000,16.740000,4.661069,0
1992-09-24,16.780001,16.780001,16.780001,16.780001,4.672206,0
1992-09-25,16.680000,16.680000,16.680000,16.680000,4.644364,0
1992-09-28,16.760000,16.760000,16.760000,16.760000,4.666637,0
1992-09-29,16.680000,16.680000,16.680000,16.680000,4.644364,0
1992-09-30,16.799999,16.799999,16.799999,16.799999,4.677775,0
1992-10-01,16.610001,16.610001,16.610001,16.610001,4.624871,0
1992-10-02,16.420000,16.420000,16.420000,16.420000,4.571970,0
1992-10-05,16.260000,16.260000,16.260000,16.260000,4.527418,0
1992-10-06,16.320000,16.320000,16.320000,16.320000,4.544126,0
1992-10-07,16.290001,16.290001,16.290001,16.290001,4.535772,0
1992-10-08,16.280001,16.280001,16.280001,16.280001,4.532988,0
1992-10-09,16.280001,16.280001,16.280001,16.280001,4.532988,0
1992-10-12,16.299999,16.299999,16.299999,16.299999,4.538557,0
1992-10-13,16.420000,16.420000,16.420000,16.420000,4.571970,0
1992-10-14,16.370001,16.370001,16.370001,16.370001,4.558049,0
1992-10-15,16.450001,16.450001,16.450001,16.450001,4.580323,0
1992-10-16,16.400000,16.400000,16.400000,16.400000,4.566402,0
1992-10-19,16.360001,16.360001,16.360001,16.360001,4.555263,0
1992-10-20,16.500000,16.500000,16.500000,16.500000,4.594245,0
1992-10-21,16.510000,16.510000,16.510000,16.510000,4.597029,0
1992-10-22,16.549999,16.549999,16.549999,16.549999,4.608166,0
1992-10-23,16.670000,16.670000,16.670000,16.670000,4.641579,0
1992-10-26,16.709999,16.709999,16.709999,16.709999,4.652716,0
1992-10-27,16.850000,16.850000,16.850000,16.850000,4.691699,0
1992-10-28,17.100000,17.100000,17.100000,17.100000,4.761309,0
1992-10-29,17.150000,17.150000,17.150000,17.150000,4.775230,0
1992-10-30,17.110001,17.110001,17.110001,17.110001,4.764092,0
1992-11-02,17.250000,17.250000,17.250000,17.250000,4.803072,0
1992-11-03,17.230000,17.230000,17.230000,17.230000,4.797504,0
1992-11-04,17.240000,17.240000,17.240000,17.240000,4.800290,0
1992-11-05,17.219999,17.219999,17.219999,17.219999,4.794720,0
1992-11-06,17.330000,17.330000,17.330000,17.330000,4.825350,0
1992-11-09,17.350000,17.350000,17.350000,17.350000,4.830919,0
1992-11-10,17.590000,17.590000,17.590000,17.590000,4.897743,0
1992-11-11,17.770000,17.770000,17.770000,17.770000,4.947861,0
1992-11-12,17.840000,17.840000,17.840000,17.840000,4.967352,0
1992-11-13,17.889999,17.889999,17.889999,17.889999,4.981274,0
1992-11-16,17.879999,17.879999,17.879999,17.879999,4.978491,0
1992-11-17,17.860001,17.860001,17.860001,17.860001,4.972922,0
1992-11-18,17.870001,17.870001,17.870001,17.870001,4.975707,0
1992-11-19,17.990000,17.990000,17.990000,17.990000,5.009119,0
1992-11-20,18.070000,18.070000,18.070000,18.070000,5.031393,0
1992-11-23,18.150000,18.150000,18.150000,18.150000,5.053668,0
1992-11-24,18.190001,18.190001,18.190001,18.190001,5.064807,0
1992-11-25,18.350000,18.350000,18.350000,18.350000,5.109356,0
1992-11-27,18.350000,18.350000,18.350000,18.350000,5.109356,0
1992-11-30,18.490000,18.490000,18.490000,18.490000,5.148337,0
1992-12-01,18.459999,18.459999,18.459999,18.459999,5.139984,0
1992-12-02,18.480000,18.480000,18.480000,18.480000,5.145554,0
1992-12-03,18.500000,18.500000,18.500000,18.500000,5.151124,0
1992-12-04,18.639999,18.639999,18.639999,18.639999,5.190104,0
1992-12-07,18.950001,18.950001,18.950001,18.950001,5.276423,0
1992-12-08,19.030001,19.030001,19.030001,19.030001,5.298696,0
1992-12-09,19.090000,19.090000,19.090000,19.090000,5.315403,0
1992-12-10,19.110001,19.110001,19.110001,19.110001,5.320971,0
1992-12-11,19.010000,19.010000,19.010000,19.010000,5.293127,0
1992-12-14,19.049999,19.049999,19.049999,19.049999,5.304264,0
1992-12-15,19.030001,19.030001,19.030001,19.030001,5.298696,0
1992-12-16,18.660000,18.660000,18.660000,18.660000,5.264838,0
1992-12-17,18.780001,18.780001,18.780001,18.780001,5.298695,0
1992-12-18,18.900000,18.900000,18.900000,18.900000,5.332553,0
1992-12-21,18.889999,18.889999,18.889999,18.889999,5.329731,0
1992-12-22,18.940001,18.940001,18.940001,18.940001,5.343838,0
1992-12-23,18.920000,18.920000,18.920000,18.920000,5.338195,0
1992-12-24,18.959999,18.959999,18.959999,18.959999,5.349483,0
1992-12-28,18.950001,18.950001,18.950001,18.950001,5.346660,0
1992-12-29,18.980000,18.980000,18.980000,18.980000,5.355124,0
1992-12-30,19.040001,19.040001,19.040001,19.040001,5.372054,0
1992-12-31,19.129999,19.129999,19.129999,19.129999,5.397446,0
1993-01-04,19.110001,19.110001,19.110001,19.110001,5.391805,0
1993-01-05,19.100000,19.100000,19.100000,19.100000,5.388980,0
1993-01-06,19.180000,19.180000,19.180000,19.180000,5.411553,0
1993-01-07,19.160000,19.160000,19.160000,19.160000,5.405911,0
1993-01-08,19.250000,19.250000,19.250000,19.250000,5.431303,0
1993-01-11,19.290001,19.290001,19.290001,19.290001,5.442590,0
1993-01-12,19.290001,19.290001,19.290001,19.290001,5.442590,0
1993-01-13,19.219999,19.219999,19.219999,19.219999,5.422840,0
1993-01-14,19.430000,19.430000,19.430000,19.430000,5.482088,0
1993-01-15,19.570000,19.570000,19.570000,19.570000,5.521591,0
1993-01-18,19.590000,19.590000,19.590000,19.590000,5.527234,0
1993-01-19,19.549999,19.549999,19.549999,19.549999,5.515947,0
1993-01-20,19.570000,19.570000,19.570000,19.570000,5.521591,0
1993-01-21,19.690001,19.690001,19.690001,19.690001,5.555449,0
1993-01-22,19.690001,19.690001,19.690001,19.690001,5.555449,0
1993-01-25,19.790001,19.790001,19.790001,19.790001,5.583662,0
1993-01-26,19.770000,19.770000,19.770000,19.770000,5.578019,0
1993-01-27,19.799999,19.799999,19.799999,19.799999,5.586484,0
1993-01-28,19.740000,19.740000,19.740000,19.740000,5.569555,0
1993-01-29,19.650000,19.650000,19.650000,19.650000,5.544162,0
1993-02-01,19.680000,19.680000,19.680000,19.680000,5.552624,0
1993-02-02,19.750000,19.750000,19.750000,19.750000,5.572376,0
1993-02-03,20.049999,20.049999,20.049999,20.049999,5.657021,0
1993-02-04,20.129999,20.129999,20.129999,20.129999,5.679592,0
1993-02-05,20.129999,20.129999,20.129999,20.129999,5.679592,0
1993-02-08,20.090000,20.090000,20.090000,20.090000,5.668306,0
1993-02-09,20.059999,20.059999,20.059999,20.059999,5.659842,0
1993-02-10,20.209999,20.209999,20.209999,20.209999,5.702164,0
1993-02-11,20.290001,20.290001,20.290001,20.290001,5.724736,0
1993-02-12,20.200001,20.200001,20.200001,20.200001,5.699341,0
1993-02-16,19.650000,19.650000,19.650000,19.650000,5.544162,0
1993-02-17,19.530001,19.530001,19.530001,19.530001,5.510304,0
1993-02-18,19.370001,19.370001,19.370001,19.370001,5.465162,0
1993-02-19,19.370001,19.370001,19.370001,19.370001,5.465162,0
1993-02-22,19.389999,19.389999,19.389999,19.389999,5.470803,0
1993-02-23,19.410000,19.410000,19.410000,19.410000,5.476446,0
1993-02-24,19.600000,19.600000,19.600000,19.600000,5.530056,0
1993-02-25,19.690001,19.690001,19.690001,19.690001,5.555449,0
1993-02-26,19.879999,19.879999,19.879999,19.879999,5.609056,0
1993-03-01,19.980000,19.980000,19.980000,19.980000,5.637269,0
1993-03-02,20.110001,20.110001,20.110001,20.110001,5.673949,0
1993-03-03,20.139999,20.139999,20.139999,20.139999,5.682413,0
1993-03-04,20.049999,20.049999,20.049999,20.049999,5.657021,0
1993-03-05,20.049999,20.049999,20.049999,20.049999,5.657021,0
1993-03-08,20.250000,20.250000,20.250000,20.250000,5.713449,0
1993-03-09,20.370001,20.370001,20.370001,20.370001,5.747308,0
1993-03-10,20.440001,20.440001,20.440001,20.440001,5.767058,0
1993-03-11,20.350000,20.350000,20.350000,20.350000,5.741664,0
1993-03-12,20.260000,20.260000,20.260000,20.260000,5.716269,0
1993-03-15,20.299999,20.299999,20.299999,20.299999,5.727557,0
1993-03-16,20.330000,20.330000,20.330000,20.330000,5.736020,0
1993-03-17,20.170000,20.170000,20.170000,20.170000,5.690877,0
